cap_no,first_names,surname,birth_date,approx_brithdate,birth_location,approx_birth_location,position,debut_match,debut_location,debut_date,matches_played,match_starts,sub_starts,points,tries,converstions,penalties,drop_goals,goals_from_mark,won,lost,draw,win_rate,country,lon,lat
30,Dai,Gwyn,1861-12-28,FALSE,Swansea,FALSE,Centre,Wales v England,Swansea,1882-12-16,6,6,0,0,0,0,0,0,0,1,4,1,0.16666666666666666,Wales,-3.943645999999999,51.62144
31,Thomas,Judson,1857-07-09,FALSE,"Ashton-under-Lyne, La",FALSE,Forward,Wales v England,Swansea,1882-12-16,2,2,0,0,1,0,0,0,0,0,2,0,0,Wales,-2.1047057,53.4985091
32,John,Griffin,1859-08-02,FALSE,Southampton,FALSE,Forward,Scotland v Wales,Edinburgh,1883-01-08,1,1,0,0,0,0,0,0,0,0,1,0,0,Wales,-72.3895296,40.884267
33,Arthur,Jones,1856-05-26,FALSE,Risca,FALSE,Forward,Scotland v Wales,Edinburgh,1883-01-08,1,1,0,0,0,0,0,0,0,0,1,0,0,Wales,-71.41570449999999,41.8328524
34,Horace,Lyne,1860-12-31,FALSE,Newport,FALSE,Forward,Scotland v Wales,Edinburgh,1883-01-08,5,5,0,0,0,0,0,0,0,1,4,0,0.2,Wales,-94.1043876,37.5278234
35,Charles,Allen,1861-12-02,FALSE,"Prestwich, Lancashire",FALSE,Three-quarters,England v Wales,Leeds,1884-01-05,2,2,0,0,1,0,0,0,0,0,2,0,0,Wales,-2.2865926,53.529488
36,Frederick,Andrews,1864-09-15,FALSE,Swansea,FALSE,Forward,England v Wales,Leeds,1884-01-05,2,2,0,0,0,0,0,0,0,0,2,0,0,Wales,-3.943645999999999,51.62144
37,William,Gwynn,1856-03-27,FALSE,Swansea,FALSE,Halfback,England v Wales,Leeds,1884-01-05,5,5,0,0,0,0,0,0,0,1,3,1,0.2,Wales,-3.943645999999999,51.62144
38,Frederick,Margrave,1858-12-25,FALSE,Llanelly,FALSE,Forward,England v Wales,Leeds,1884-01-05,2,2,0,0,0,0,0,0,0,0,2,0,0,Wales,-3.114332,51.824049
39,Joe,Simpson,1855-12-16,FALSE,"Sedgefield, Durham",FALSE,Forward,England v Wales,Leeds,1884-01-05,3,3,0,0,0,0,0,0,0,1,2,0,0.3333333333333333,Wales,-1.4516577,54.6594559
40,John,Smith,NA,NA,Manchester,FALSE,Forward,England v Wales,Leeds,1884-01-05,3,3,0,0,0,0,0,0,0,1,2,0,0.3333333333333333,Wales,-2.2426305,53.4807593
41,Charles,Taylor,1863-05-08,FALSE,Ruabon,FALSE,Three-quarters,England v Wales,Leeds,1884-01-05,9,9,0,1,0,1,0,0,0,2,5,2,0.2222222222222222,Wales,-3.040724,52.98654399999999
42,Tom,Barlow,1864-11-03,FALSE,"Pendleton, Lancs",FALSE,Fullback,Wales v Ireland,Cardiff,1884-04-12,1,1,0,0,0,0,0,0,0,1,0,0,1,Wales,-2.3715374,53.8518892
43,Samuel,Goldsworthy,1855-02-11,FALSE,Swansea,FALSE,Forward,Wales v Ireland,Cardiff,1884-04-12,3,3,0,0,0,0,0,0,0,1,1,1,0.3333333333333333,Wales,-3.943645999999999,51.62144
44,Frank,Hancock,1859-12-07,FALSE,Wiveliscombe,FALSE,Three-quarters,Wales v Ireland,Cardiff,1884-04-12,4,4,0,0,0,0,0,0,0,1,2,1,0.25,Wales,-3.313501,51.043574
45,John,Hinton,1860-12-12,FALSE,Bombay,FALSE,Forward,Wales v Ireland,Cardiff,1884-04-12,1,1,0,0,0,0,0,0,0,1,0,0,1,Wales,72.8776559,19.0759837
46,Buckley,Roderick,1862-01-17,FALSE,Llanelly,FALSE,Forward,Wales v Ireland,Cardiff,1884-04-12,1,1,0,0,0,0,0,0,0,1,0,0,1,Wales,-3.114332,51.824049
47,Buller,Staddan,1861-01-01,TRUE,Cardiff,FALSE,Halfback,Wales v Ireland,Cardiff,1884-04-12,8,8,0,1,2,0,0,1,0,5,3,0,0.625,Wales,-3.17909,51.48158100000001
48,Arthur,Gould,1864-10-10,FALSE,Newport,FALSE,Centre,Wales v England,Swansea,1885-01-03,27,27,0,13,4,1,0,2,0,10,14,3,0.37037037037037035,Wales,-94.1043876,37.5278234
49,Martyn,Jordan,1865-03-07,FALSE,"Clifton, Bristol",FALSE,Three-quarters,Wales v England,Swansea,1885-01-03,3,3,0,0,2,0,0,0,0,0,2,1,0,Wales,-2.6200362,51.46615509999999
50,Evan,Richards,1862-01-23,FALSE,Swansea,FALSE,Forward,Wales v England,Swansea,1885-01-03,2,2,0,0,0,0,0,0,0,0,2,0,0,Wales,-3.943645999999999,51.62144
51,Ernest,Rowland,1864-09-21,FALSE,Neath,FALSE,Forward,Wales v England,Swansea,1885-01-03,1,1,0,0,0,0,0,0,0,0,1,0,0,Wales,-3.805476,51.656991
52,Lewis,Thomas,1865-08-06,FALSE,Merthyr Tydfil,FALSE,Forward,Wales v England,Swansea,1885-01-03,2,2,0,0,0,0,0,0,0,0,1,1,0,Wales,-3.381646,51.74872999999999
53,Edward,Alexander,1863-08-07,FALSE,Monknash,FALSE,Forward,Scotland v Wales,Glasgow,1885-01-10,5,5,0,0,0,0,0,0,0,1,2,2,0.2,Wales,-3.556041,51.425458
54,Frank,Hill,1866-01-13,FALSE,Cardiff,FALSE,Forward,Scotland v Wales,Glasgow,1885-01-10,15,15,0,0,0,0,0,0,0,6,7,2,0.4,Wales,-3.17909,51.48158100000001
55,David,Morgans,1863-03-02,FALSE,Llanwrda,FALSE,Forward,Scotland v Wales,Glasgow,1885-01-10,7,7,0,0,1,0,0,0,0,1,4,2,0.14285714285714285,Wales,-3.874428,51.968201
56,Willie,Thomas,1866-03-22,FALSE,Fishguard,FALSE,Forward,Scotland v Wales,Glasgow,1885-01-10,11,11,0,0,0,0,0,0,0,3,5,3,0.2727272727272727,Wales,-4.975989000000001,51.993927
57,William,Bowen,1862-07-21,FALSE,Pembroke,FALSE,Forward,England v Wales,Blackheath,1886-01-02,13,13,0,0,0,0,0,0,0,3,8,2,0.23076923076923078,Wales,-79.1950373,34.6801626
58,Billy,Douglas,1863-07-02,FALSE,Barry,FALSE,Three-quarters,England v Wales,Blackheath,1886-01-02,4,4,0,0,0,0,0,0,0,0,3,1,0,Wales,-95.705564999999993,37.2248725
59,Dai,Lewis,1866-12-04,FALSE,Radyr,FALSE,Forward,England v Wales,Blackheath,1886-01-02,2,2,0,0,0,0,0,0,0,0,2,0,0,Wales,-3.2610531,51.518944
60,Evan,Roberts,1861-09-19,FALSE,Llanelly,FALSE,Forward,England v Wales,Blackheath,1886-01-02,2,2,0,0,0,0,0,0,0,1,1,0,0.5,Wales,-3.114332,51.824049
61,George,Young,1866-03-23,FALSE,North Shields,FALSE,Forward,England v Wales,Blackheath,1886-01-02,2,2,0,0,0,0,0,0,0,0,2,0,0,Wales,-1.449138,55.010762
62,Alfred,Mathews,1864-02-07,FALSE,Rhymney,FALSE,Halfback,Wales v Scotland,Cardiff,1886-01-09,1,1,0,0,0,0,0,0,0,0,1,0,0,Wales,-3.2853629,51.759452
63,Alec,Bland,1866-11-24,FALSE,Uzmaston,FALSE,Forward,Wales v England,Llanelli,1887-01-08,9,9,0,0,0,0,0,0,0,4,3,2,0.4444444444444444,Wales,-4.944396999999999,51.79133299999999
64,Jem,Evans,1867-05-18,FALSE,Cardiff,FALSE,Halfback,Wales v England,Llanelli,1887-01-08,4,4,0,0,0,0,0,0,0,1,2,1,0.25,Wales,-3.17909,51.48158100000001
65,Albert,Hybart,1865-10-04,FALSE,Cardiff,FALSE,Forward,Wales v England,Llanelli,1887-01-08,1,1,0,0,0,0,0,0,0,0,0,1,0,Wales,-3.17909,51.48158100000001
66,Thomas,Lockwood,NA,NA,Chester,FALSE,Forward,Wales v England,Llanelli,1887-01-08,3,3,0,0,0,0,0,0,0,1,1,1,0.3333333333333333,Wales,-89.82205049999999,37.9136628
67,George,Bowen,1863-01-01,TRUE,Morriston,FALSE,Three-quarters,Scotland v Wales,Edinburgh,1887-02-26,4,4,0,0,0,0,0,0,0,2,2,0,0.5,Wales,-82.43809700000001,29.2814888
68,Hugh,Hughes,1863-10-15,FALSE,Llanegryn,FALSE,Fullback,Scotland v Wales,Edinburgh,1887-02-26,2,2,0,0,0,0,0,0,0,0,2,0,0,Wales,-4.069849899999999,52.628549
69,William,Williams,1866-12-15,FALSE,"Icomb, Glos",FALSE,Forward,Scotland v Wales,Edinburgh,1887-02-26,5,5,0,0,0,0,0,0,0,2,3,0,0.4,Wales,-1.6934783,51.9021553
70,Johnny,Lewis,1859-12-25,FALSE,Llanelly,FALSE,Halfback,Ireland v Wales,Birkenhead,1887-03-12,1,1,0,0,0,0,0,0,0,1,0,0,1,Wales,-3.114332,51.824049
71,William,Towers,1861-01-01,TRUE,West Hartlepool,FALSE,Forward,Ireland v Wales,Birkenhead,1887-03-12,2,2,0,0,1,0,0,0,0,2,0,0,1,Wales,-1.212926,54.691745
72,William,Howell,1863-11-22,FALSE,Swansea,FALSE,Forward,Wales v Scotland,Newport,1888-02-04,2,2,0,0,0,0,0,0,0,1,1,0,0.5,Wales,-3.943645999999999,51.62144
73,Price,Jenkins-Price,1864-02-01,FALSE,Henllan Amgoed,FALSE,Three-quarters,Wales v Scotland,Newport,1888-02-04,2,2,0,0,1,0,0,0,0,1,1,0,0.5,Wales,-4.64374,51.848841
74,Dick,Kedzlie,1861-03-22,FALSE,Glasgow,FALSE,Forward,Wales v Scotland,Newport,1888-02-04,2,2,0,0,0,0,0,0,0,1,1,0,0.5,Wales,-4.251806,55.864237
75,John,Meredith,1863-01-01,TRUE,Swansea,FALSE,Forward,Wales v Scotland,Newport,1888-02-04,4,4,0,0,0,0,0,0,0,2,2,0,0.5,Wales,-3.943645999999999,51.62144
76,Dick,Powell,1864-04-10,FALSE,Abergavenny,FALSE,Forward,Wales v Scotland,Newport,1888-02-04,2,2,0,0,0,0,0,0,0,1,1,0,0.5,Wales,-3.019423,51.825366
77,Ned,Roberts,1867-11-08,FALSE,Llanelly,FALSE,Fullback,Wales v Scotland,Newport,1888-02-04,3,3,0,0,0,0,0,0,0,1,2,0,0.3333333333333333,Wales,-3.114332,51.824049
78,Thomas,Williams,NA,NA,Not Available,FALSE,Forward,Wales v Scotland,Newport,1888-02-04,2,2,0,0,0,0,0,0,0,1,1,0,0.5,Wales,-122.2636808,37.8009514
79,Charlie,Arthur,1863-01-21,FALSE,King's Lynn,FALSE,Centre,Ireland v Wales,Lansdowne Road,1888-03-03,3,3,0,0,0,0,0,0,0,1,2,0,0.3333333333333333,Wales,0.4022963000000001,52.7516798
80,Charlie,Thomas,1864-02-08,FALSE,Newport,FALSE,Halfback,Ireland v Wales,Lansdowne Road,1888-03-03,9,9,0,1,1,0,0,0,0,3,5,1,0.3333333333333333,Wales,-94.1043876,37.5278234
81,Norman,Biggs,1870-11-03,FALSE,Cardiff,FALSE,Wing,Wales v New Zealand Natives,Swansea,1888-12-22,8,8,0,4,2,0,0,0,0,4,4,0,0.5,Wales,-3.17909,51.48158100000001
82,Dickie,Garrett,1865-01-01,TRUE,Penarth,FALSE,Centre,Wales v New Zealand Natives,Swansea,1888-12-22,8,8,0,0,0,0,0,0,0,3,4,1,0.375,Wales,-3.173507,51.438798
83,Dan,Griffiths,1857-02-20,FALSE,Cwmduad,FALSE,Forward,Wales v New Zealand Natives,Swansea,1888-12-22,2,2,0,0,0,0,0,0,0,1,1,0,0.5,Wales,-4.365213,51.955576
84,Jim,Hannan,1864-10-12,FALSE,Newport,FALSE,Forward,Wales v New Zealand Natives,Swansea,1888-12-22,19,19,0,2,2,0,0,0,0,7,11,1,0.3684210526315789,Wales,-94.1043876,37.5278234
85,Charles,Harding,1860-05-27,FALSE,"Rusholme, Lancs",FALSE,Forward,Wales v New Zealand Natives,Swansea,1888-12-22,3,3,0,0,0,0,0,0,0,1,2,0,0.3333333333333333,Wales,-2.2281277,53.4549564
86,Syd,Nicholls,1868-05-29,FALSE,"Hartpury, Glos",FALSE,Forward,Wales v New Zealand Natives,Swansea,1888-12-22,4,4,0,0,0,0,0,0,0,1,3,0,0.25,Wales,-2.2935285,51.9241098
87,George,Thomas,1857-03-08,FALSE,Newport,FALSE,Wing,Wales v New Zealand Natives,Swansea,1888-12-22,3,3,0,0,1,0,0,0,0,1,1,1,0.3333333333333333,Wales,-94.1043876,37.5278234
88,Jim,Webb,1863-01-15,FALSE,"Broughton Gifford, Wi",FALSE,Fullback,Wales v New Zealand Natives,Swansea,1888-12-22,2,2,0,1,0,1,0,0,0,1,1,0,0.5,Wales,-2.1739905,51.3722265
89,Teddy,Bishop,1864-10-10,FALSE,Swansea,FALSE,Centre,Scotland v Wales,Edinburgh,1889-02-02,1,1,0,0,0,0,0,0,0,0,1,0,0,Wales,-3.943645999999999,51.62144
90,David,Evans,1866-11-04,FALSE,Dowlais,FALSE,Forward,Scotland v Wales,Edinburgh,1889-02-02,5,5,0,0,0,0,0,0,0,1,3,1,0.2,Wales,-3.347789,51.76181099999999
91,Rosser,Evans,1867-10-06,FALSE,"Cwmbach, Aberdare",FALSE,Halfback,Scotland v Wales,Edinburgh,1889-02-02,1,1,0,0,0,0,0,0,0,0,1,0,0,Wales,-3.413778,51.707264
92,Rowley,Thomas,1864-07-11,FALSE,Henllan Amgoed,FALSE,Forward,Scotland v Wales,Edinburgh,1889-02-02,7,7,0,0,0,0,0,0,0,1,5,1,0.14285714285714285,Wales,-4.64374,51.848841
93,Abel,Davies,1863-05-29,FALSE,Llandysul,FALSE,Wing,Wales v Ireland,Swansea,1889-03-02,1,1,0,0,0,0,0,0,0,0,1,0,0,Wales,-4.309197999999999,52.04167500000001
94,Gitto,Griffiths,1864-09-15,FALSE,Llanelly,FALSE,Halfback,Wales v Ireland,Swansea,1889-03-02,1,1,0,0,0,0,0,0,0,0,1,0,0,Wales,-3.114332,51.824049
95,Tom,Morgan,1866-11-14,FALSE,Llannon,FALSE,Centre,Wales v Ireland,Swansea,1889-03-02,1,1,0,0,0,0,0,0,0,0,1,0,0,Wales,-4.1175977,51.7550252
96,Billy,Bancroft,1871-03-02,FALSE,Swansea,FALSE,Fullback,Wales v Scotland,Cardiff,1890-02-01,33,33,0,60,0,20,4,1,1,16,16,1,0.48484848484848486,Wales,-3.943645999999999,51.62144
97,Evan,James,1869-01-01,TRUE,Lower Llansamlet,FALSE,Halfback,Wales v Scotland,Cardiff,1890-02-01,5,5,0,0,0,0,0,0,0,2,3,0,0.4,Wales,-3.900516,51.664173
98,Percy,Lloyd,1871-01-05,FALSE,"Cross Inn, Llandybie",FALSE,Wing,Wales v Scotland,Cardiff,1890-02-01,4,4,0,0,0,0,0,0,0,2,2,0,0.5,Wales,-3.9879055,51.79273329999999
99,Walter,Rice-Evans,1863-09-10,FALSE,Llantwit Lower,FALSE,Forward,Wales v Scotland,Cardiff,1890-02-01,3,3,0,0,0,0,0,0,0,0,3,0,0,Wales,-3.485246,51.409259
100,Stephen,Thomas,1865-08-22,FALSE,Kidwelly,FALSE,Forward,Wales v Scotland,Cardiff,1890-02-01,3,3,0,0,0,0,0,0,0,2,1,0,0.6666666666666666,Wales,-4.3074709,51.736261
101,Thomas,Graham,1866-11-02,FALSE,Newcastle-upon-Tyne,FALSE,Forward,Ireland v Wales,Lansdowne Road,1890-03-01,12,12,0,3,1,0,0,0,0,5,6,1,0.4166666666666667,Wales,-1.61778,54.978252
102,Hugh,Ingledew,1865-10-23,FALSE,Cardiff,FALSE,Halfback,Ireland v Wales,Lansdowne Road,1890-03-01,3,3,0,0,0,0,0,0,0,0,2,1,0,Wales,-3.17909,51.48158100000001
103,Percy,Bennett,NA,NA,"Padstow, Cornwall",FALSE,Forward,Wales v England,Newport,1891-01-03,4,4,0,0,0,0,0,0,0,0,4,0,0,Wales,-4.939017,50.54206199999999
104,Harry,Packer,1868-09-03,FALSE,"Chipping Norton, Oxon",FALSE,Forward,Wales v England,Newport,1891-01-03,7,7,0,0,0,0,0,0,0,3,4,0,0.42857142857142855,Wales,-1.542189,51.943544
105,Tom,Pearson,1872-05-10,FALSE,Bombay,FALSE,Wing,Wales v England,Newport,1891-01-03,13,13,0,10,4,0,0,0,0,6,7,0,0.46153846153846156,Wales,72.8776559,19.0759837
106,Edward,Pegge,1864-06-05,FALSE,Briton Ferry,FALSE,Forward,Wales v England,Newport,1891-01-03,1,1,0,0,0,0,0,0,0,0,1,0,0,Wales,-3.824315,51.632119
107,David,Daniel,1870-09-06,FALSE,Llanelly,FALSE,Forward,Scotland v Wales,Edinburgh,1891-02-07,8,8,0,0,0,0,0,0,0,3,5,0,0.375,Wales,-3.114332,51.824049
108,Billy,McCutcheon,1870-06-21,FALSE,Swansea,FALSE,Wing,Scotland v Wales,Edinburgh,1891-02-07,7,7,0,2,1,0,0,0,0,3,4,0,0.42857142857142855,Wales,-3.943645999999999,51.62144
109,Ralph,Sweet-Escott,1869-01-11,FALSE,"Essington, Staffs",FALSE,Halfback,Scotland v Wales,Edinburgh,1891-02-07,3,3,0,0,0,0,0,0,0,1,2,0,0.3333333333333333,Wales,-2.0583615,52.6280458
110,Tom,Deacon,1868-02-06,FALSE,Morriston,FALSE,Forward,Wales v Ireland,Llanelli,1891-03-07,4,4,0,0,0,0,0,0,0,1,3,0,0.25,Wales,-82.43809700000001,29.2814888
111,David,James,1866-10-30,FALSE,Swansea,FALSE,Halfback,Wales v Ireland,Llanelli,1891-03-07,4,4,0,0,0,0,0,0,0,2,2,0,0.5,Wales,-3.943645999999999,51.62144
112,Boomer,Nicholl,1870-06-19,FALSE,Llanegwad,FALSE,Forward,Wales v Ireland,Llanelli,1891-03-07,15,15,0,0,0,0,0,0,0,7,8,0,0.4666666666666667,Wales,-4.152086,51.872167
113,David,Samuel,1869-08-29,FALSE,Wainwen,FALSE,Forward,Wales v Ireland,Llanelli,1891-03-07,2,2,0,1,1,0,0,0,0,2,0,0,1,Wales,NA,NA
114,John,Samuel,1867-05-11,FALSE,Wainwen,FALSE,Forward,Wales v Ireland,Llanelli,1891-03-07,1,1,0,0,0,0,0,0,0,1,0,0,1,Wales,NA,NA
115,Arthur,Boucher,1870-06-29,FALSE,"Gobowen, Salop",FALSE,Forward,England v Wales,Blackheath,1892-01-02,13,13,0,3,1,0,0,0,0,5,8,0,0.38461538461538464,Wales,-3.040359,52.89762899999999
116,Frank,Mills,1873-03-18,FALSE,Mountain Ash,FALSE,Forward,England v Wales,Blackheath,1892-01-02,13,13,0,0,0,0,0,0,0,5,8,0,0.38461538461538464,Wales,-84.1288201,36.6575824
117,Percy,Phillips,1869-07-26,FALSE,Machen,FALSE,Fly-half,England v Wales,Blackheath,1892-01-02,6,6,0,0,0,0,0,0,0,4,2,0,0.6666666666666666,Wales,-111.9958051,43.4660771
118,George,Rowles,1865-12-16,FALSE,Talywain,FALSE,Halfback,England v Wales,Blackheath,1892-01-02,1,1,0,0,0,0,0,0,0,0,1,0,0,Wales,-3.071557,51.730524
119,Wallace,Watts,1870-03-25,FALSE,"Cromhall, Glos",FALSE,Forward,England v Wales,Blackheath,1892-01-02,12,12,0,0,0,0,0,0,0,5,7,0,0.4166666666666667,Wales,-2.4431503,51.610657
120,Conway,Rees,1870-01-13,FALSE,Llandovery,FALSE,Centre,Wales v Scotland,Swansea,1892-02-06,3,3,0,0,0,0,0,0,0,1,2,0,0.3333333333333333,Wales,-3.797508,51.997395
121,Harry,Day,1863-08-31,FALSE,"Christchurch, Monmout",FALSE,Forward,Ireland v Wales,Lansdowne Road,1892-03-05,5,5,0,0,0,0,0,0,0,3,2,0,0.6,Wales,-123.2408333,44.8477778
122,Bert,Gould,1870-04-18,FALSE,Newport,FALSE,Centre,Ireland v Wales,Lansdowne Road,1892-03-05,3,3,0,4,2,0,0,0,0,2,1,0,0.6666666666666666,Wales,-94.1043876,37.5278234
123,Frederick,Nicholls,1868-09-02,FALSE,Paddington,FALSE,Wing,Ireland v Wales,Lansdowne Road,1892-03-05,1,1,0,0,0,0,0,0,0,0,1,0,0,Wales,-104.9039628,39.7375666
124,Fred,Parfitt,1869-08-12,FALSE,Pontnewydd,FALSE,Scrum-half,Wales v England,Cardiff,1893-01-07,9,9,0,3,1,0,0,0,0,5,4,0,0.5555555555555556,Wales,-3.0244219,51.6682984
125,Dai,Fitzgerald,1872-01-03,FALSE,Cardiff,FALSE,Centre,Wales v Scotland,Newport,1894-02-03,2,2,0,7,1,0,0,1,0,1,1,0,0.5,Wales,-3.17909,51.48158100000001
126,Llewellyn,Thomas,1872-04-06,FALSE,Brecon,FALSE,Wing,Wales v Scotland,Newport,1894-02-03,3,3,0,0,0,0,0,0,0,2,1,0,0.6666666666666666,Wales,-120.8316768,35.5978941
127,Jack,Elliot,1871-08-13,FALSE,South Shields,FALSE,Scrum-half,Ireland v Wales,Belfast,1894-03-10,3,3,0,0,0,0,0,0,0,1,2,0,0.3333333333333333,Wales,-1.427406,54.999424
128,Fred,Hutchinson,1867-02-06,FALSE,Maesteg,FALSE,Forward,Ireland v Wales,Belfast,1894-03-10,3,3,0,0,0,0,0,0,0,1,2,0,0.3333333333333333,Wales,-3.660466,51.60856200000001
129,David,Nicholl,1871-06-14,FALSE,Llanegwad,FALSE,Forward,Ireland v Wales,Belfast,1894-03-10,1,1,0,0,0,0,0,0,0,0,1,0,0,Wales,-4.152086,51.872167
